order_id,order_volume,warehouse_processing_time,shipment_distance_km,traffic_level,weather_severity,historical_delay_rate,delivery_status
7821,321,6,203.01,2,2,0.25,On-Time
7822,304,6,165.93,3,2,0.11,At Risk
7823,171,7,261.14,2,0,0.24,At Risk
7824,90,2,105.02,2,0,0.07,On-Time
7825,71,3,190.14,1,1,0.09,On-Time
7826,78,2,83.58,1,0,0.09,On-Time
7827,465,8,281.03,3,3,0.28,Delayed
7828,379,5,59.05,3,1,0.22,At Risk
7829,83,2,192.93,2,1,0.14,On-Time
7830,126,2,246.71,1,0,0.14,On-Time
7831,284,6,64.93,3,0,0.17,At Risk
7832,427,10,84.37,2,3,0.29,Delayed
7833,92,7,144.33,1,0,0.14,On-Time
7834,477,8,129.66,2,1,0.22,Delayed
7835,264,6,149.96,2,0,0.16,At Risk
7836,306,11,138.67,2,3,0.27,Delayed
7837,282,11,64.98,3,2,0.31,Delayed
7838,227,6,169.9,3,0,0.17,At Risk
7839,157,3,208.68,1,0,0.15,On-Time
7840,315,5,58.93,2,2,0.19,At Risk
7841,374,12,105.15,3,1,0.23,Delayed
7842,318,5,185.74,1,1,0.22,At Risk
7843,137,5,304.23,2,1,0.06,On-Time
7844,84,4,237.38,1,1,0.07,On-Time
7845,349,5,256.45,1,1,0.23,At Risk
7846,297,7,189.37,2,2,0.11,At Risk
7847,356,8,123.57,2,2,0.28,Delayed
7848,321,11,253.96,2,3,0.33,Delayed
7849,185,2,170.0,1,0,0.1,On-Time
7850,250,7,176.05,2,2,0.25,Delayed
7851,342,5,227.41,3,1,0.17,At Risk
7852,274,9,186.02,2,2,0.25,Delayed
7853,137,4,210.25,1,0,0.12,On-Time
7854,419,8,155.32,3,3,0.33,Delayed
7855,273,7,128.37,3,1,0.34,Delayed
7856,83,4,249.17,1,1,0.09,On-Time
7857,357,5,163.45,3,2,0.2,At Risk
7858,384,12,164.36,2,3,0.19,Delayed
7859,316,6,147.37,2,1,0.27,Delayed
7860,155,8,208.25,2,0,0.17,At Risk
7861,375,8,160.36,3,3,0.32,Delayed
7862,269,9,168.66,3,2,0.28,Delayed
7863,493,9,196.42,2,3,0.27,Delayed
7864,360,5,184.2,1,0,0.19,At Risk
7865,398,4,193.53,3,2,0.25,At Risk
7866,345,9,236.56,3,0,0.2,At Risk
7867,164,4,132.14,1,2,0.13,At Risk
7868,365,8,125.92,3,0,0.23,At Risk
7869,167,3,148.68,1,1,0.11,On-Time
7870,98,5,47.07,2,0,0.11,On-Time
7871,183,4,108.48,1,0,0.06,On-Time
7872,429,6,226.54,3,1,0.28,Delayed
7873,407,9,167.17,3,3,0.26,Delayed
7874,167,2,135.0,1,1,0.06,On-Time
7875,75,2,123.55,2,0,0.13,At Risk
7876,84,4,237.38,1,1,0.07,On-Time
7877,364,6,225.84,3,3,0.21,Delayed
7878,302,7,245.01,1,1,0.22,At Risk
7879,396,12,183.82,2,1,0.3,Delayed
7880,325,9,208.71,3,2,0.2,Delayed
7881,164,4,132.14,1,2,0.13,At Risk
7882,496,6,185.91,2,1,0.29,Delayed
7883,356,8,123.57,2,2,0.28,Delayed
7884,391,4,131.97,3,2,0.17,At Risk
7885,84,2,149.9,1,0,0.08,On-Time
7886,333,12,97.59,2,1,0.33,Delayed
7887,222,5,152.73,2,0,0.19,At Risk
7888,268,7,141.42,2,1,0.22,Delayed
7889,499,8,156.51,3,1,0.3,Delayed
7890,227,7,88.24,2,0,0.07,On-Time
7891,184,7,185.19,1,0,0.12,Delayed
7892,474,11,188.64,3,1,0.25,Delayed
7893,168,4,181.07,2,2,0.13,At Risk
7894,274,9,262.08,3,3,0.19,Delayed
7895,342,9,85.3,1,1,0.14,At Risk
7896,351,7,126.84,3,3,0.31,Delayed
7897,170,5,205.33,1,1,0.1,On-Time
7898,155,2,40.08,2,0,0.15,On-Time
7899,409,6,160.75,3,1,0.18,Delayed
7900,244,4,160.78,1,0,0.14,On-Time
7901,278,8,220.09,1,0,0.14,At Risk
7902,177,3,124.77,1,0,0.06,On-Time
7903,220,5,251.55,1,1,0.13,On-Time
7904,341,10,192.84,3,3,0.31,Delayed
7905,398,6,242.85,3,3,0.31,Delayed
7906,486,7,186.05,2,1,0.26,Delayed
7907,322,8,107.03,3,2,0.21,Delayed
7908,292,8,174.06,2,2,0.19,Delayed
7909,319,5,163.78,2,1,0.19,At Risk
7910,360,5,198.65,2,1,0.16,At Risk
7911,379,7,252.91,1,1,0.21,Delayed
7912,164,4,132.14,1,2,0.13,At Risk
7913,80,5,56.33,2,1,0.05,On-Time
7914,119,3,204.92,2,0,0.06,On-Time
7915,151,6,181.18,1,0,0.14,On-Time
7916,352,9,102.82,2,1,0.27,Delayed
7917,450,12,219.6,2,3,0.32,Delayed
7918,64,2,169.53,1,1,0.14,On-Time
7919,273,6,102.25,1,0,0.13,At Risk
7920,341,9,126.01,3,2,0.27,Delayed
7921,496,6,185.91,2,1,0.29,Delayed
7922,345,9,236.56,3,0,0.2,At Risk
7923,385,6,143.85,1,0,0.21,Delayed
7924,321,11,239.88,3,1,0.19,Delayed
7925,345,9,236.56,3,0,0.2,At Risk
7926,335,6,200.39,3,1,0.2,Delayed
7927,70,7,222.2,1,1,0.08,On-Time
7928,339,6,94.9,1,2,0.14,At Risk
7929,186,6,190.16,3,1,0.12,At Risk
7930,292,8,174.06,2,2,0.19,Delayed
7931,151,6,181.18,1,0,0.14,On-Time
7932,390,7,119.66,2,1,0.2,Delayed
7933,167,9,164.72,2,0,0.22,At Risk
7934,272,6,146.87,2,0,0.12,At Risk
7935,145,4,148.44,1,0,0.1,On-Time
7936,210,4,107.42,1,1,0.19,At Risk
7937,199,3,33.74,2,1,0.1,On-Time
7938,65,6,167.43,1,0,0.13,On-Time
7939,199,3,33.74,2,1,0.1,On-Time
7940,183,4,108.48,1,0,0.06,On-Time
7941,230,5,114.38,1,1,0.13,At Risk
7942,208,9,250.85,2,2,0.22,At Risk
7943,242,4,141.76,1,1,0.07,On-Time
7944,335,10,160.73,2,1,0.33,Delayed
7945,140,5,164.15,1,1,0.06,On-Time
7946,227,5,229.86,3,1,0.16,At Risk
7947,142,3,94.92,2,1,0.11,On-Time
7948,227,7,88.24,2,0,0.07,On-Time
7949,244,2,154.14,1,0,0.1,On-Time
7950,476,12,166.75,3,1,0.26,Delayed
7951,230,5,222.56,2,1,0.11,At Risk
7952,53,6,134.69,2,0,0.11,On-Time
7953,78,3,221.95,1,0,0.15,On-Time
7954,159,9,62.02,3,2,0.14,At Risk
7955,255,10,218.27,3,1,0.27,Delayed
7956,219,6,226.58,1,1,0.23,At Risk
7957,216,3,219.46,2,0,0.15,On-Time
7958,449,9,119.35,3,2,0.25,Delayed
7959,232,6,251.04,1,0,0.13,On-Time
7960,140,5,58.08,2,0,0.12,On-Time
7961,469,7,135.68,2,1,0.31,Delayed
7962,479,11,209.9,3,2,0.27,Delayed
7963,328,4,218.67,3,1,0.18,At Risk
7964,299,7,125.48,2,3,0.33,Delayed
7965,266,9,261.7,2,1,0.2,Delayed
7966,175,6,181.9,1,1,0.15,At Risk
7967,413,7,222.66,3,1,0.27,Delayed
7968,57,2,72.24,1,0,0.11,On-Time
7969,187,6,205.93,1,0,0.07,On-Time
7970,278,6,173.96,3,0,0.25,At Risk
7971,284,6,64.93,3,0,0.17,At Risk
7972,249,7,86.99,2,1,0.25,At Risk
7973,216,2,136.46,1,0,0.07,On-Time
7974,350,8,237.95,2,1,0.22,Delayed
7975,215,9,153.25,1,0,0.22,At Risk
7976,182,4,130.47,1,2,0.1,At Risk
7977,308,4,159.58,2,0,0.16,At Risk
7978,94,5,28.0,1,1,0.15,On-Time
7979,206,5,207.36,1,0,0.15,On-Time
7980,134,6,133.9,1,1,0.09,On-Time
7981,341,9,185.57,3,3,0.29,Delayed
7982,140,4,102.95,2,1,0.14,At Risk
7983,116,4,116.12,1,1,0.06,On-Time
7984,65,6,167.43,1,0,0.13,On-Time
7985,51,5,228.44,2,1,0.13,At Risk
7986,258,12,214.26,3,2,0.22,Delayed
7987,175,6,177.69,2,1,0.13,At Risk
7988,188,6,161.58,1,0,0.09,On-Time
7989,252,5,169.48,3,1,0.22,At Risk
7990,347,10,138.2,3,1,0.22,Delayed
7991,168,4,181.07,2,2,0.13,At Risk
7992,253,9,138.8,3,2,0.18,Delayed
7993,128,4,131.67,1,0,0.07,On-Time
7994,371,4,179.99,1,1,0.21,Delayed
7995,340,6,187.24,2,1,0.32,Delayed
7996,264,7,77.72,1,2,0.12,At Risk
7997,54,7,202.52,1,0,0.14,On-Time
7998,85,4,255.01,1,0,0.09,On-Time
7999,64,2,169.53,1,1,0.14,On-Time
8000,373,9,191.58,1,0,0.22,At Risk
8001,449,8,222.85,2,3,0.25,Delayed
8002,233,5,117.51,2,2,0.11,At Risk
8003,246,5,262.66,3,0,0.16,At Risk
8004,90,6,252.78,1,1,0.11,On-Time
8005,321,11,239.88,3,1,0.19,Delayed
8006,478,12,34.96,3,2,0.32,Delayed
8007,325,9,207.85,1,2,0.2,At Risk
8008,385,6,224.87,1,0,0.16,At Risk
8009,499,8,156.51,3,1,0.3,Delayed
8010,183,5,214.14,3,0,0.19,At Risk
8011,82,7,194.63,2,0,0.06,On-Time
8012,486,6,148.96,3,2,0.26,At Risk
8013,435,7,209.85,2,2,0.32,Delayed
8014,192,9,135.91,1,2,0.24,At Risk
8015,232,7,185.83,1,0,0.1,On-Time
8016,180,6,118.13,3,2,0.13,At Risk
8017,377,11,56.31,2,1,0.28,Delayed
8018,236,5,222.97,1,0,0.07,On-Time
8019,186,7,122.39,1,1,0.21,At Risk
8020,254,10,150.71,3,3,0.33,Delayed
8021,85,2,120.97,2,1,0.11,On-Time
8022,277,4,174.95,2,1,0.24,At Risk
8023,162,3,203.96,2,1,0.1,On-Time
8024,326,11,208.99,3,2,0.33,Delayed
8025,412,12,198.15,2,1,0.18,Delayed
8026,446,7,185.42,3,3,0.27,Delayed
8027,101,3,30.81,1,1,0.13,On-Time
8028,343,6,196.2,3,2,0.12,At Risk
8029,83,5,185.75,1,1,0.13,Delayed
8030,202,7,166.45,2,2,0.24,At Risk
8031,116,4,85.05,1,1,0.14,On-Time
8032,67,5,272.78,2,1,0.07,On-Time
8033,157,6,178.49,3,0,0.17,At Risk
8034,381,12,64.77,3,2,0.3,At Risk
8035,242,7,175.87,1,1,0.05,On-Time
8036,384,7,102.65,2,1,0.12,At Risk
8037,434,9,152.01,2,1,0.29,Delayed
8038,283,12,155.85,3,3,0.22,Delayed
8039,460,8,92.4,2,3,0.28,Delayed
8040,75,3,33.9,1,0,0.11,On-Time
8041,336,10,213.31,3,3,0.25,Delayed
8042,346,11,122.91,2,1,0.33,Delayed
8043,108,6,100.8,2,0,0.06,On-Time
8044,255,10,218.27,3,1,0.27,Delayed
8045,165,7,182.26,2,0,0.08,On-Time
8046,240,4,239.36,2,1,0.06,On-Time
8047,174,8,160.92,2,2,0.21,At Risk
8048,349,5,256.45,1,1,0.23,At Risk
8049,297,12,66.21,2,1,0.34,Delayed
8050,141,5,167.24,1,0,0.12,On-Time
8051,199,3,33.74,2,1,0.1,On-Time
8052,235,3,93.26,2,1,0.06,On-Time
8053,342,9,208.26,3,0,0.21,Delayed
8054,271,9,172.46,3,1,0.18,At Risk
8055,173,9,167.38,2,2,0.16,At Risk
8056,219,7,190.6,1,0,0.11,On-Time
8057,206,6,174.86,2,0,0.08,On-Time
8058,387,8,129.05,2,3,0.24,Delayed
8059,178,9,219.91,3,1,0.15,At Risk
8060,342,8,76.0,3,3,0.23,Delayed
8061,169,4,204.45,3,2,0.1,At Risk
8062,376,11,160.67,3,3,0.18,Delayed
8063,375,11,106.48,3,3,0.31,Delayed
8064,282,11,64.98,3,2,0.31,Delayed
8065,71,2,178.92,2,0,0.12,On-Time
8066,292,11,119.48,2,3,0.3,Delayed
8067,155,5,246.59,2,2,0.25,At Risk
8068,495,7,166.63,3,1,0.27,Delayed
8069,393,5,238.51,1,1,0.22,At Risk
8070,481,6,133.61,2,1,0.29,Delayed
8071,226,6,125.89,2,2,0.17,At Risk
8072,215,9,167.17,3,0,0.22,At Risk
8073,500,7,201.73,2,2,0.3,Delayed
8074,385,6,143.85,1,0,0.21,Delayed
8075,168,6,189.65,2,2,0.21,At Risk
8076,91,4,167.94,2,0,0.14,On-Time
8077,82,7,194.63,2,0,0.06,On-Time
8078,218,2,73.8,1,1,0.06,On-Time
8079,352,7,200.17,3,0,0.16,On-Time
8080,155,2,220.97,2,1,0.05,On-Time
8081,122,6,79.01,1,0,0.07,On-Time
8082,99,3,145.73,2,0,0.1,On-Time
8083,218,2,73.8,1,1,0.06,On-Time
8084,483,9,200.33,3,2,0.26,Delayed
8085,205,4,135.16,2,0,0.12,On-Time
8086,262,5,157.23,3,0,0.12,At Risk
8087,230,5,114.38,1,1,0.13,At Risk
8088,351,9,138.42,3,1,0.24,Delayed
8089,137,4,210.25,1,0,0.12,On-Time
8090,196,6,115.25,2,2,0.17,At Risk
8091,325,9,154.66,3,0,0.12,At Risk
8092,267,6,256.54,2,0,0.13,At Risk
8093,434,9,152.01,2,1,0.29,Delayed
8094,348,9,217.04,2,1,0.19,Delayed
8095,128,3,272.54,1,0,0.12,On-Time
8096,253,4,197.66,3,0,0.24,At Risk
8097,155,2,40.08,2,0,0.15,On-Time
8098,71,4,271.29,1,1,0.05,On-Time
8099,367,6,152.97,3,1,0.18,At Risk
8100,474,11,188.64,3,1,0.25,Delayed
8101,219,2,54.89,1,1,0.08,On-Time
8102,213,4,136.79,2,0,0.22,At Risk
8103,380,8,151.39,2,1,0.24,Delayed
8104,95,5,126.18,2,1,0.1,On-Time
8105,211,6,177.61,2,2,0.15,At Risk
8106,340,8,149.19,3,0,0.11,At Risk
8107,91,4,167.94,2,0,0.14,On-Time
8108,307,5,180.23,1,0,0.11,At Risk
8109,357,6,185.44,2,2,0.35,Delayed
8110,228,5,195.79,1,2,0.14,On-Time
8111,228,5,36.09,1,1,0.12,On-Time
8112,177,6,225.43,1,1,0.1,On-Time
8113,52,5,130.86,1,0,0.12,On-Time
8114,252,5,169.48,3,1,0.22,At Risk
8115,388,7,181.25,2,1,0.11,At Risk
8116,122,3,200.49,2,0,0.08,On-Time
8117,323,10,176.6,2,1,0.28,Delayed
8118,311,7,138.21,3,1,0.17,At Risk
8119,164,4,132.14,1,2,0.13,At Risk
8120,365,5,201.63,2,1,0.13,At Risk
8121,335,10,160.73,2,1,0.33,Delayed
8122,240,4,239.36,2,1,0.06,On-Time
8123,265,7,203.09,2,2,0.18,Delayed
8124,457,7,76.75,2,1,0.31,Delayed
8125,432,8,183.48,3,2,0.22,Delayed
8126,140,4,102.95,2,1,0.14,At Risk
8127,257,12,247.78,2,2,0.35,Delayed
8128,294,6,100.22,3,1,0.31,Delayed
8129,228,8,72.49,3,0,0.13,At Risk
8130,228,5,36.09,1,1,0.12,On-Time
8131,221,7,113.57,2,0,0.14,On-Time
8132,137,4,210.25,1,0,0.12,On-Time
8133,469,8,199.6,2,1,0.3,At Risk
8134,273,7,128.37,3,1,0.34,Delayed
8135,301,10,185.79,3,3,0.19,Delayed
8136,229,5,205.73,3,0,0.17,At Risk
8137,365,11,55.54,2,3,0.32,Delayed
8138,151,6,181.18,1,0,0.14,On-Time
8139,156,2,232.29,1,0,0.09,On-Time
8140,205,5,262.96,3,2,0.14,At Risk
8141,191,6,70.66,1,0,0.08,On-Time
8142,319,6,225.21,2,2,0.2,Delayed
8143,368,7,194.23,3,3,0.27,Delayed
8144,296,10,57.6,3,1,0.24,Delayed
8145,168,6,189.65,2,2,0.21,At Risk
8146,157,7,149.88,2,0,0.11,On-Time
8147,382,9,158.82,3,2,0.26,Delayed
8148,372,11,261.56,2,3,0.31,Delayed
8149,220,6,203.26,2,0,0.07,On-Time
8150,288,7,210.75,3,2,0.29,Delayed
8151,205,2,129.52,1,0,0.13,On-Time
8152,177,3,124.77,1,0,0.06,On-Time
8153,346,7,199.02,3,2,0.17,At Risk
8154,292,8,290.7,3,1,0.31,Delayed
8155,156,2,232.29,1,0,0.09,On-Time
8156,94,6,197.95,2,1,0.13,On-Time
8157,122,3,200.49,2,0,0.08,On-Time
8158,126,4,195.53,2,0,0.14,On-Time
8159,490,12,180.07,2,1,0.32,Delayed
8160,345,11,64.03,3,2,0.22,Delayed
8161,198,4,153.04,2,1,0.13,At Risk
8162,370,4,233.4,3,1,0.24,At Risk
8163,467,9,126.84,3,1,0.27,Delayed
8164,296,8,216.15,2,0,0.24,At Risk
8165,173,3,132.34,2,1,0.11,On-Time
8166,105,6,198.28,1,0,0.09,Delayed
8167,176,5,159.84,1,1,0.14,On-Time
8168,269,9,165.86,2,3,0.29,Delayed
8169,50,7,78.29,1,0,0.06,On-Time
8170,164,4,179.88,2,1,0.05,On-Time
8171,322,6,173.37,3,0,0.22,At Risk
8172,297,11,138.63,2,3,0.23,Delayed
8173,258,12,214.26,3,2,0.22,Delayed
8174,427,6,268.99,3,1,0.33,Delayed
8175,70,7,222.2,1,1,0.08,On-Time
8176,371,5,233.68,2,0,0.17,On-Time
8177,304,6,165.93,3,2,0.11,At Risk
8178,365,7,256.16,3,1,0.14,At Risk
8179,196,5,105.62,1,1,0.08,On-Time
8180,381,12,64.77,3,2,0.3,At Risk
8181,272,6,146.87,2,0,0.12,At Risk
8182,71,3,190.14,1,1,0.09,On-Time
8183,357,6,185.44,2,2,0.35,Delayed
8184,296,8,216.15,2,0,0.24,At Risk
8185,84,4,237.38,1,1,0.07,On-Time
8186,474,6,158.81,2,3,0.24,Delayed
8187,219,2,54.89,1,1,0.08,On-Time
8188,192,9,145.82,2,2,0.16,At Risk
8189,205,2,129.52,1,0,0.13,On-Time
8190,453,9,271.47,2,1,0.33,Delayed
8191,271,9,172.46,3,1,0.18,At Risk
8192,180,5,296.88,1,0,0.06,Delayed
8193,128,3,272.54,1,0,0.12,On-Time
8194,63,7,129.44,2,1,0.1,On-Time
8195,480,6,255.32,3,1,0.22,Delayed
8196,177,6,45.48,1,0,0.21,At Risk
8197,360,5,184.2,1,0,0.19,At Risk
8198,188,6,161.58,1,0,0.09,On-Time
8199,67,4,189.16,1,1,0.15,On-Time
8200,282,7,267.84,3,2,0.13,At Risk
8201,348,4,256.33,2,2,0.21,At Risk
8202,398,12,197.13,2,2,0.34,Delayed
8203,125,6,191.19,2,1,0.12,On-Time
8204,250,8,171.35,1,2,0.21,At Risk
8205,311,12,169.73,3,3,0.2,Delayed
8206,425,7,120.91,3,3,0.28,Delayed
8207,316,7,237.29,3,3,0.35,Delayed
8208,346,11,122.91,2,1,0.33,Delayed
8209,63,7,129.44,2,1,0.1,On-Time
8210,67,4,189.16,1,1,0.15,On-Time
8211,380,9,140.24,3,3,0.21,Delayed
8212,373,9,191.58,1,0,0.22,At Risk
8213,384,9,230.78,3,0,0.1,At Risk
8214,236,3,208.24,2,1,0.07,On-Time
8215,71,2,178.92,2,0,0.12,On-Time
8216,340,6,81.98,2,1,0.24,At Risk
8217,371,7,218.91,3,1,0.29,Delayed
8218,88,5,97.61,1,1,0.09,On-Time
8219,453,10,158.23,2,3,0.34,Delayed
8220,488,12,202.34,3,2,0.29,Delayed
8221,388,7,274.55,2,1,0.27,Delayed
8222,317,8,292.52,3,1,0.2,Delayed
8223,295,4,254.14,2,0,0.2,Delayed
8224,483,9,200.33,3,2,0.26,Delayed
8225,78,2,83.58,1,0,0.09,On-Time
8226,233,9,181.58,2,1,0.18,At Risk
8227,232,4,74.22,1,1,0.09,On-Time
8228,199,7,111.15,1,1,0.12,On-Time
8229,273,11,45.94,2,1,0.31,Delayed
8230,333,12,97.59,2,1,0.33,Delayed
8231,146,5,74.0,1,0,0.09,On-Time
8232,157,4,225.82,1,1,0.08,On-Time
8233,383,7,106.21,1,1,0.23,At Risk
8234,151,8,174.59,1,2,0.15,At Risk
8235,465,11,161.65,2,2,0.28,Delayed
8236,184,4,13.15,2,2,0.23,At Risk
8237,259,11,124.06,2,2,0.27,Delayed
8238,231,4,72.2,1,1,0.18,At Risk
8239,75,4,202.94,1,0,0.13,On-Time
8240,192,9,145.82,2,2,0.16,At Risk
8241,379,5,59.05,3,1,0.22,At Risk
8242,294,10,96.04,3,1,0.32,Delayed
8243,455,9,228.13,3,1,0.3,Delayed
8244,342,8,259.57,3,1,0.19,Delayed
8245,302,8,153.33,2,1,0.29,Delayed
8246,245,7,105.16,2,0,0.11,On-Time
8247,500,7,201.73,2,2,0.3,Delayed
8248,251,6,82.39,3,2,0.17,At Risk
8249,71,3,196.25,2,1,0.06,On-Time
8250,379,7,252.91,1,1,0.21,Delayed
8251,453,10,158.23,2,3,0.34,Delayed
8252,300,11,226.11,2,3,0.33,Delayed
8253,320,7,211.17,3,3,0.27,Delayed
8254,403,11,156.83,3,2,0.19,Delayed
8255,96,3,146.68,2,1,0.09,On-Time
8256,329,5,150.25,2,0,0.15,At Risk
8257,227,2,121.98,1,0,0.12,Delayed
8258,413,7,222.66,3,1,0.27,Delayed
8259,378,7,208.61,2,0,0.18,At Risk
8260,86,6,258.64,2,0,0.13,On-Time
8261,275,4,235.45,2,2,0.23,At Risk
8262,187,6,205.93,1,0,0.07,On-Time
8263,276,9,66.36,3,2,0.27,Delayed
8264,307,8,158.41,3,2,0.28,Delayed
8265,140,4,102.95,2,1,0.14,At Risk
8266,219,6,226.58,1,1,0.23,At Risk
8267,194,7,177.49,3,2,0.12,On-Time
8268,229,5,205.73,3,0,0.17,At Risk
8269,182,5,133.32,2,1,0.11,On-Time
8270,374,12,105.15,3,1,0.23,Delayed
8271,394,8,74.14,3,2,0.25,At Risk
8272,197,4,219.16,2,1,0.07,On-Time
8273,176,6,234.29,1,0,0.09,On-Time
8274,342,9,208.26,3,0,0.21,Delayed
8275,489,7,90.13,3,3,0.27,Delayed
8276,173,6,254.27,1,0,0.1,On-Time
8277,326,6,191.39,3,2,0.19,Delayed
8278,317,12,77.07,3,2,0.27,Delayed
8279,317,8,292.52,3,1,0.2,Delayed
8280,352,9,102.82,2,1,0.27,Delayed
8281,68,3,246.61,2,1,0.1,On-Time
8282,59,7,148.82,1,1,0.12,On-Time
8283,214,6,53.54,2,0,0.06,On-Time
8284,127,4,186.82,1,1,0.12,On-Time
8285,306,8,123.35,2,2,0.18,Delayed
8286,200,8,182.03,3,0,0.2,At Risk
8287,158,3,179.93,1,0,0.11,On-Time
8288,477,8,129.66,2,1,0.22,Delayed
8289,175,7,134.07,1,0,0.21,At Risk
8290,255,9,128.26,1,0,0.2,At Risk
8291,71,3,196.25,2,1,0.06,On-Time
8292,205,5,262.96,3,2,0.14,At Risk
8293,365,9,148.54,2,2,0.23,Delayed
8294,109,3,201.64,2,0,0.1,On-Time
8295,253,4,197.66,3,0,0.24,At Risk
8296,174,8,160.92,2,2,0.21,At Risk
8297,127,4,206.36,2,0,0.11,On-Time
8298,102,7,167.19,1,1,0.14,Delayed
8299,249,4,139.68,2,0,0.12,On-Time
8300,498,6,152.13,2,3,0.34,At Risk
8301,352,9,102.82,2,1,0.27,Delayed
8302,366,11,169.19,2,1,0.28,Delayed
8303,157,7,149.88,2,0,0.11,On-Time
8304,187,6,205.93,1,0,0.07,On-Time
8305,341,9,132.63,1,1,0.23,At Risk
8306,263,9,187.54,2,0,0.25,Delayed
8307,260,5,122.15,2,2,0.23,At Risk
8308,243,3,175.83,1,0,0.09,On-Time
8309,381,12,64.77,3,2,0.3,At Risk
8310,489,12,205.88,2,2,0.34,Delayed
8311,85,2,120.97,2,1,0.11,On-Time
8312,162,9,229.93,2,1,0.17,At Risk
8313,198,4,153.04,2,1,0.13,At Risk
8314,459,6,238.96,3,2,0.33,Delayed
8315,345,9,236.56,3,0,0.2,At Risk
8316,181,5,145.17,2,0,0.12,On-Time
8317,273,6,102.25,1,0,0.13,At Risk
8318,496,6,185.91,2,1,0.29,Delayed
8319,143,3,244.46,2,0,0.1,On-Time
8320,57,2,72.24,1,0,0.11,On-Time
8321,389,9,178.24,2,1,0.3,Delayed
8322,188,6,243.16,3,1,0.17,At Risk
8323,368,12,197.87,3,3,0.19,On-Time
8324,152,6,207.57,2,0,0.15,On-Time
8325,400,5,42.99,1,0,0.22,At Risk
8326,162,9,229.93,2,1,0.17,At Risk
8327,183,4,108.48,1,0,0.06,On-Time
8328,347,12,220.57,3,3,0.34,Delayed
8329,357,5,163.45,3,2,0.2,At Risk
8330,346,7,199.02,3,2,0.17,At Risk
8331,173,4,207.72,2,1,0.14,On-Time
8332,305,7,46.72,3,2,0.26,Delayed
8333,84,2,32.03,2,0,0.12,At Risk
8334,416,10,215.13,2,3,0.33,Delayed
8335,84,4,237.38,1,1,0.07,On-Time
8336,342,8,78.34,2,2,0.17,At Risk
8337,285,6,249.79,3,1,0.31,Delayed
8338,219,6,226.58,1,1,0.23,At Risk
8339,360,5,198.65,2,1,0.16,At Risk
8340,146,5,74.0,1,0,0.09,On-Time
8341,196,5,105.62,1,1,0.08,On-Time
8342,243,4,152.61,1,1,0.2,At Risk
8343,370,4,233.4,3,1,0.24,At Risk
8344,188,6,184.54,3,0,0.2,At Risk
8345,342,10,234.0,2,2,0.25,Delayed
8346,453,9,271.47,2,1,0.33,Delayed
8347,296,8,216.15,2,0,0.24,At Risk
8348,297,7,210.93,3,1,0.29,Delayed
8349,204,8,188.79,2,1,0.16,At Risk
8350,193,3,246.83,1,1,0.15,At Risk
8351,151,5,98.63,3,1,0.13,At Risk
8352,78,2,83.58,1,0,0.09,On-Time
8353,314,10,210.54,3,2,0.26,Delayed
8354,191,6,70.66,1,0,0.08,On-Time
8355,197,4,219.16,2,1,0.07,On-Time
8356,188,6,184.54,3,0,0.2,At Risk
8357,390,7,111.96,1,2,0.16,At Risk
8358,429,6,226.54,3,1,0.28,Delayed
8359,222,6,27.18,2,2,0.1,At Risk
8360,208,7,190.71,2,1,0.14,On-Time
8361,302,7,245.01,1,1,0.22,At Risk
8362,177,6,225.43,1,1,0.1,On-Time
8363,398,7,102.41,1,0,0.14,At Risk
8364,334,12,169.24,2,3,0.24,Delayed
8365,486,10,198.22,2,2,0.32,Delayed
8366,222,8,152.78,3,2,0.2,At Risk
8367,370,9,193.4,3,1,0.22,Delayed
8368,238,9,113.18,3,2,0.24,At Risk
8369,114,5,208.95,2,1,0.08,On-Time
8370,278,9,229.19,1,1,0.14,At Risk
8371,455,10,172.3,3,2,0.2,Delayed
8372,182,4,130.47,1,2,0.1,At Risk
8373,254,8,259.21,1,1,0.11,At Risk
8374,277,4,174.95,2,1,0.24,At Risk
8375,279,9,89.18,2,2,0.34,Delayed
8376,326,11,208.99,3,2,0.33,Delayed
8377,192,9,135.91,1,2,0.24,At Risk
8378,457,7,76.75,2,1,0.31,Delayed
8379,87,6,63.19,2,0,0.11,On-Time
8380,319,6,225.21,2,2,0.2,Delayed
8381,367,6,152.97,3,1,0.18,At Risk
8382,273,6,102.25,1,0,0.13,At Risk
8383,244,4,95.44,2,0,0.19,At Risk
8384,84,2,149.9,1,0,0.08,On-Time
8385,255,12,202.19,2,3,0.27,Delayed
8386,197,4,219.16,2,1,0.07,On-Time
8387,413,7,222.66,3,1,0.27,Delayed
8388,274,9,242.82,2,2,0.19,On-Time
8389,380,9,140.24,3,3,0.21,Delayed
8390,116,6,126.09,1,0,0.14,On-Time
8391,273,11,45.94,2,1,0.31,Delayed
8392,180,2,237.31,1,0,0.06,On-Time
8393,194,6,243.64,2,1,0.09,On-Time
8394,264,7,77.72,1,2,0.12,At Risk
8395,401,12,170.3,2,1,0.24,Delayed
8396,151,5,98.63,3,1,0.13,At Risk
8397,62,7,180.29,2,0,0.06,On-Time
8398,52,2,196.63,1,0,0.09,On-Time
8399,357,5,163.45,3,2,0.2,At Risk
8400,197,7,161.11,1,1,0.08,On-Time
8401,467,7,169.43,3,3,0.23,Delayed
